2021-04-29 05:49:37,"b'*URGENT SOS - FOOD Needed for COVID Patient*\nName: K Mazumdar, Covid patient, Contact: Anupam Mazumdar \nLocation: G\xe2\x80\xa6 https://t.co/pWuTmzHGPx'",b'IamRohitpathak',b'New Delhi'
2021-04-29 05:32:50,b'Food delivery apps face multibillion dollar hit as COVID pandemic lifts: study https://t.co/tgQ3Q8LkV8 #Business',b'15MinuteNewsBus',b''
2021-04-29 05:03:10,b'Food delivery apps face multibillion dollar hit as COVID pandemic lifts:\xc2\xa0study https://t.co/6I8fzVanaO',b'NgospelMedia',b'Nigeria'
2021-04-29 04:33:33,b'Food delivery apps face multibillion dollar hit as COVID lifts: study - Report Door https://t.co/4xjVt6p6mf CROSSLINKER',b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-29 04:33:08,"b'@CMOMaharashtra @OfficeofUT @rajeshtope11 Allow hotels to provide home delivery meal from 7am to 11pm, providing fo\xe2\x80\xa6 https://t.co/hM6tmPGCYE'",b'sailesh2000',b'Mumbai'
2021-04-29 04:32:09,b'#OxygenCylinders available in #Indore Free Of Cost\nAll you need to do is just get it refilled before returning us b\xe2\x80\xa6 https://t.co/CVnymJN6jY',b'Pradyuman04',b''
2021-04-29 04:26:04,b'Food delivery apps face multibillion dollar hit as COVID lifts: study \xe2\x80\x93 The Madison Leader Gazette - The Madison Le\xe2\x80\xa6 https://t.co/xCZGTa2KJE',b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-29 04:26:04,b'Food delivery apps face multibillion dollar hit as COVID pandemic lifts: study - New York Post https://t.co/70SYgeKS8p CROSSLINKER',b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-29 04:19:41,b'Food delivery apps face multibillion dollar hit as COVID pandemic l... (New York Post)\n\nFood delivery apps like Doo\xe2\x80\xa6 https://t.co/6DdA65fcNM',b'TechIndustry_b',b'Internet'
2021-04-29 04:16:08,"b""Most of the covid patient food delivery needs a positive report but since they don't have their reports, paid tiffi\xe2\x80\xa6 https://t.co/DmUvMy2Ncc""",b'devikaamathur',b''
2021-04-29 04:14:33,b'Free food delivery for Covid patients in Kolkata... Hope it helps....share it as much as possible\xf0\x9f\x99\x82\n#gocorona\xe2\x80\xa6 https://t.co/xNYHqhIPwS',b'its_me_paulami',b''
2021-04-29 04:11:32,b'Food delivery apps face multibillion dollar hit as COVID pandemic lifts: study - New York Post https://t.co/K5r7Qq1O4z CROSSLINKER',b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-29 04:10:17,b'Food delivery apps face multibillion dollar hit as COVID pandemic lifts: study https://t.co/Lh8TDE46xb https://t.co/SrTAjnTIV9',b'nypost',"b'New York, NY'"
2021-04-29 03:57:22,b'@DGPPunjabPolice any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/x8gZygiIw0',b'TheSandipMittal',b'Texas'
2021-04-29 03:55:47,b'@KapilSharmaK9 any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/x75cZbOmwj',b'TheSandipMittal',b'Texas'
2021-04-29 03:54:22,b'@Asli_Jacqueline any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/UPJXYhUfYB',b'TheSandipMittal',b'Texas'
2021-04-29 03:50:33,b'@BBCBreaking any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/dw8WTWdTsI',b'TheSandipMittal',b'Texas'
2021-04-29 03:47:39,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbFree Food available for COVID people in Indore (Home delivery too)\n\n\xe2\x97\x8fDOCUMENTS REQUIRED\xe2\x97\x8f\n\n*COVID POSITIVE REPORT\xe2\x80\xa6 https://t.co/5N3zWyp8qC',b'hunnykumar1908',b'Chandigarh/Ahmedabad'
2021-04-29 03:45:00,b'But losses widened by 136% in FY20; company says Covid impacted food delivery business in Q1FY21\n\n@alnehaa and\xe2\x80\xa6 https://t.co/662iOmnYS7',b'bsindia',b'India'
2021-04-29 03:44:22,b'@hunnykumar1908 @Starkaur333 Free Food available for COVID peoples (Home delivery too)\n\nDOCUMENTS REQUIRED\n\n*COVID\xe2\x80\xa6 https://t.co/5sI9mxDKhF',b'Sidd__X',b''
2021-04-29 03:35:02,b'@vpsbadnore any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/a00ko21o1f',b'TheSandipMittal',b'Texas'
2021-04-29 03:32:53,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbFree food delivery for Covid positive patients in #Indore.\n\n\xe2\x97\x86Contact\xe2\x97\x86\n\n\xe2\x97\x8f9893185675\n\xe2\x97\x8f7489622717\n\xe2\x97\x8f9340620730',b'hunnykumar1908',b'Chandigarh/Ahmedabad'
2021-04-29 03:30:53,b'@KirronKherBJP any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/Wz2bVY4Sci',b'TheSandipMittal',b'Texas'
2021-04-29 03:11:56,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbFree Food delivery at door step for Covid positive pateints in #JODHPUR. \n\n\xe2\x97\x86Contact\n\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbBindu Gupta:7232879994',b'hunnykumar1908',b'Chandigarh/Ahmedabad'
2021-04-29 03:08:20,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbFree Food delivery at door step for Covid positive pateints in #GURUGRAM. \n\n\xe2\x97\x86Contact\xe2\x97\x86\n\n\xe2\x97\x8f8447615906\n\xe2\x97\x8f8130326501\n\n\xe2\x97\x86\xe2\x80\xa6 https://t.co/Wlxz7hItjt',b'hunnykumar1908',b'Chandigarh/Ahmedabad'
2021-04-29 02:58:26,b'Looking for #food delivery services in #NoidaExtension \nA #seniorcitizen couple is Covid positive and home quaranti\xe2\x80\xa6 https://t.co/XkliesLLLi',b'Delphic_Divs',b'India'
2021-04-29 02:51:23,b'@gabydvj I hate it. I don\xe2\x80\x99t like what all that has done to our culture (pre covid). Even ordering delivery pizza ma\xe2\x80\xa6 https://t.co/F9slcefJIV',b'NatGamesFM',"b'Portland, Oregon'"
2021-04-29 02:49:25,"b'Consider having travellers report via an authorized App, with mandatory location capabilities, their symptoms, incl\xe2\x80\xa6 https://t.co/US1bTnU4oI'",b'NP_CohLe',b''
2021-04-29 02:47:05,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbFree Food delivery at door step for Covid positive pateints in #NOIDA. \n\n\xe2\x97\x86Contact on WhatsApp\xe2\x97\x86\n\n\xe2\x97\x8fSandeep: 8882017788\n\xe2\x97\x8fKaushik: 9310011979',b'hunnykumar1908',b'Chandigarh/Ahmedabad'
2021-04-29 01:47:49,b'Zomato IPO can deliver boost to consumption sector\n#Zomato #India #IPO #Public #offering #Food #chain #delivery\xe2\x80\xa6 https://t.co/FvZ9Wb5eY9',b'MAPATWARDHAN',b'Mumbai'
2021-04-29 01:10:19,b'Indian food-delivery company @zomato has filed for an IPO \xe2\x80\x93 coinciding with massive demand for its services as Indi\xe2\x80\xa6 https://t.co/QmRqcGXA4S',b'InRetailAsia',b''
2021-04-29 01:00:02,"b""Your order of Thin Mints and Samoas could one day be delivered by drone. Google's Wing drone service is now working\xe2\x80\xa6 https://t.co/QccUIfWbN8""",b'messengerpost',"b'Finger Lakes, NY'"
2021-04-28 23:00:57,"b'Between restrictions on indoor dining and individual preferences to eat at home during the pandemic, delivery servi\xe2\x80\xa6 https://t.co/2FmWZng2bw'",b'TheMartlet',"b'Victoria, BC'"
2021-04-28 21:39:01,b'@rishmohitt @HaramiParindey Hello! If you or any of your near and dear ones are Covid positive or in Isolation and\xe2\x80\xa6 https://t.co/Hd1ySzBINq',b'DiveshSpeaks',"b'Punjab, New Delhi'"
2021-04-28 21:32:29,"b""Your order of Thin Mints and Samoas could one day be delivered by drone. Google's Wing drone service is now working\xe2\x80\xa6 https://t.co/Ab7muNXd27""",b'alwrig01',"b'Jeffersonville, IN'"
2021-04-28 21:31:09,b'Any leads for food delivery to covid patients around Gwalior... It will be of great help....',b'ghosh_adhirup',"b'New Delhi, India'"
2021-04-28 21:11:58,b'Girl Scouts in Virginia have been delivering cookies by drone: https://t.co/608x9xmO21',b'newsworthypod',b''
2021-04-28 20:17:33,"b'Free Food home delivery for Covid patients under home isolation in Delhi\xe2\x80\x99s Ashok Vihar, Adarsh Nagar, Shalimar Bagh\xe2\x80\xa6 https://t.co/Y6SKW261cQ'",b'Im_sarcasticguy',"b'Punjab, ludhiana'"
2021-04-28 19:58:02,b'RECIPES FROM THE JFCS KITCHEN \xe2\x80\x93 now on sale!\n\nCookbooks are $36 and benefit our food insecurity and kitchen program\xe2\x80\xa6 https://t.co/qAi4RPF07m',b'JFCS_Philly',b'Greater Philadelphia'
2021-04-28 19:42:53,b'Girl Scout cookies delivered by drone? A Virginia troop teamed up with Google Wing amid COVID-19 \n\nhttps://t.co/gAk5fLoY6Q via @usatoday',b'ballpark_frank',"b'Bay City, Michigan'"
2021-04-28 19:38:43,b'Waplocal is delivering home made healthy food for covid patients with free delivery. #bhagalpur  #SOSBhagalpur\xe2\x80\xa6 https://t.co/fBPIkYD2sF',b'theoddaman',"b'Bhagalpur, Bihar'"
2021-04-28 19:26:24,"b'Door dash got a damn food fee, service fee, delivery fee, Covid fee, state fee, tax fee, existing fee, \xe2\x80\x9cdesire to use the app\xe2\x80\x9d fee \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",b'dsmittyyyyyyyy',b'20 He/Him/They'
2021-04-28 19:14:16,"b'Over the last year, refuse firms have had to handle soaring amounts of trash \xe2\x80\x93 from medical masks to food delivery\xe2\x80\xa6 https://t.co/ymoV1LIW6T'",b'rapplerdotcom',b'Philippines'
2021-04-28 18:59:13,b'Sending a covid safe hug to all the food delivery drivers who haven\xe2\x80\x99t had to deliver to me since restaurants have o\xe2\x80\xa6 https://t.co/wPyZI99UuW',b'DaniellePeazer',"b'London, England'"
2021-04-28 18:49:01,b'#Noida\nFree food delivery for Covid Patients (SENIOR CITIZENS) in NOIDA.\n\nPh. 88004 90770\nLunch and Dinner availabl\xe2\x80\xa6 https://t.co/oawkUUI2El',b'Twitting_Nvn',"b'Jharkhand \xe2\x86\x94\xef\xb8\x8f Delhi, India'"
2021-04-28 18:48:13,"b'\xe2\x96\xb6\xef\xb8\x8fAll Games participants must, in principle, eat only in the limited locations where COVID-19 countermeasures are i\xe2\x80\xa6 https://t.co/ZklJ33EQT9'",b'ChKlaue',"b'Belmont-sur-Lausanne, Suisse'"
2021-04-28 18:36:31,"b'@shroomceiling @godless_mom Without a Covid vaccination certificate, you could be a shut-in, eating food from deliv\xe2\x80\xa6 https://t.co/s7m3Zzflrb'",b'ownlifeful',b''
2021-04-28 18:30:00,"b'In Christiansburg, Virginia, Girl Scout cookies are falling from the heavens. https://t.co/yehPnC4848'",b'ProgressIndex',"b'Petersburg, Va.'"
2021-04-28 18:30:00,"b'In Christiansburg, Virginia, Girl Scout cookies are falling from the heavens. https://t.co/Bc9VrQZsQt'",b'NewsLeaderNOW',"b'Staunton, Va.'"
2021-04-28 18:30:00,"b'In Christiansburg, Virginia, Girl Scout cookies are falling from the heavens. https://t.co/PtL3lzBmb6'",b'lexdispatch',"b'Lexington, N.C.'"
2021-04-28 18:17:03,"b'COVID-19: Wave on US Prepared Food Kit Delivery Market growth, analysis, forecast 2019-2027 \xe2\x80\x93 The Courier - The Cou\xe2\x80\xa6 https://t.co/Kuq97JxIwD'",b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-28 18:15:08,b'Please share leads for Home Food delivery in North Delhi. For Covid Family. \n\n#COVID19India #COVID19 #DelhiCovid #fooddelivery',b'Bhana99881617',b'India'
2021-04-28 18:12:18,b'looking forward to trying out my new cargo trailer and joining @CommCyclingCtr staff and volunteers on a food deliv\xe2\x80\xa6 https://t.co/tOGGtHexuf',b'Jonathan_Maus',"b'Portland, OR'"
2021-04-28 18:03:24,"b""Hi @HaramiParindey Pls help me amplify this. My brother's family (all four family members home-quarantined) are cov\xe2\x80\xa6 https://t.co/qXFlzBXn4D""",b'rishmohitt',"b'New Delhi, India'"
2021-04-28 17:55:00,"b'In Christiansburg, Virginia, Girl Scout cookies are falling from the heavens.\nhttps://t.co/eKJibCv3kh https://t.co/mDmmt9ru9q'",b'USATODAY',"b'USA TODAY HQ, McLean, Va.'"
2021-04-28 17:43:56,b'We are providing home cooked food. as per requirement during this pandemic.Everything freshly prepared keeping in m\xe2\x80\xa6 https://t.co/WBszIGvRDp',b'rajatmal',b'Delhi'
2021-04-28 17:27:03,b'food delivery guys..only sector working efficiently thru these #covid times...#zomato launches #IPO\xe2\x80\xa6 https://t.co/XVRliNCT9F',b'mahmood_saberi',b'bengaluru via dubai & toronto'
2021-04-28 17:10:09,b'They say drugs are one of 3 things that drive innovation. https://t.co/Lc1eVEz4dX',b'datgirlcshelle',b''
2021-04-28 17:04:03,b'Had ordered food via  Swiggy today from a restaurant. Very annoyed with the food packaging and delivery. One item w\xe2\x80\xa6 https://t.co/0gnSXIdWJn',b'SarkarAarnav',b''
2021-04-28 16:55:27,b'For all houses battling covid I am offering set menu of health and nutritious home cooked food in Delhi NCR No char\xe2\x80\xa6 https://t.co/X1fzndT6yO',b'affanansari09',b'New Delhi'
2021-04-28 16:50:33,"b'Global Online Food Delivery Packaging Market Report 2021: Industry Trends, COVID-19 Impacts, Share, Size, Growth, O\xe2\x80\xa6 https://t.co/OjL5H6WMWJ'",b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-28 16:35:32,b'@amitsharma_17 any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/tXjuqu6zRu',b'TheSandipMittal',b'Texas'
2021-04-28 16:33:43,b'@RJMeenakshi1 any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/9cqSaxAJzM',b'TheSandipMittal',b'Texas'
2021-04-28 16:25:49,b'@NH_India any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/FQPT0RaYP9',b'TheSandipMittal',b'Texas'
2021-04-28 16:25:07,"b""We are just trying to be like @MichelleObama! It's been a very fun &amp; rewarding experience to give @girlscouts a gli\xe2\x80\xa6 https://t.co/JVPUEN4fqj""",b'LiaReich',"b'Washington, DC'"
2021-04-28 16:25:05,b'@ttindia any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/9HysupH4yR',b'TheSandipMittal',b'Texas'
2021-04-28 16:24:13,b'@airnewsalerts any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/2XH84lqnVN',b'TheSandipMittal',b'Texas'
2021-04-28 16:23:14,b'@indiatvnews any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/5lQMZ4TVpG',b'TheSandipMittal',b'Texas'
2021-04-28 16:22:09,b'@thetribunechd any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/4GkMvOpBZe',b'TheSandipMittal',b'Texas'
2021-04-28 16:19:03,b'@citizenfirstchd any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/3btTvhxJZq',b'TheSandipMittal',b'Texas'
2021-04-28 16:18:09,b'@nilambariips any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/EIMH86Nn8w',b'TheSandipMittal',b'Texas'
2021-04-28 16:17:24,b'@DDnewschd any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/XhiOFrYcTz',b'TheSandipMittal',b'Texas'
2021-04-28 16:16:52,b'@TOIChandigarh any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/yxl2pss1Bf',b'TheSandipMittal',b'Texas'
2021-04-28 16:16:07,b'@Nainamishr94 any covid effected person or family who can\xe2\x80\x99t cook for themselves can contact at 9888024753 for\xe2\x80\xa6 https://t.co/PArVSP1ViG',b'TheSandipMittal',b'Texas'
2021-04-28 15:46:57,"b'@swiggycares Today I ordered food from swiggy as they preach, they did not show their delivery boy awareness by tak\xe2\x80\xa6 https://t.co/nrkp5Wsxuj'",b'Abhishekk5914',"b'Gurgaon, India'"
2021-04-28 15:40:45,"b'Does anyone have leads for food delivery for a family of COVID patients in Perumbakkam, Chennai?'",b'akashrajagopal',"b'Chennai, India'"
2021-04-28 15:30:24,"b""Miami's very own food delivery company!\nCome partner with us and be part of our ever-growing community.\nJoin us so\xe2\x80\xa6 https://t.co/9LNyGXDAh3""",b'floridafreshdel',"b'Miami, FL'"
2021-04-28 15:01:33,"b'Zomato files papers for Rs 8,250 cr IPO as orders surge during COVID pandemic https://t.co/mSt5G9ntD4 https://t.co/BWICydzzoh'",b'EconomicTimes',b''
2021-04-28 15:00:01,"b'Zomato has filed for an IPO of up to Rs. 8,250 crores, and says that it intends to use the proceeds to fund growth\xe2\x80\xa6 https://t.co/nRsGwuqFY8'",b'Gadgets360',"b""India's most popular tech site"""
2021-04-28 14:51:56,b'Girl Scout cookies delivered by drone? A Virginia troop teamed up with Google Wing amid COVID\xe2\x80\xa6 https://t.co/RUwfTNDAAI',b'uavgrassroots',"b'San Francisco, CA'"
2021-04-28 14:15:37,b'Girl Scout cookies delivered by drone? A Virginia troop teamed up with Google Wing amid COVID https://t.co/jw86TuZFtj',b'CtrlAltComputer',b'North America'
2021-04-28 14:09:20,b'COVID Kitchen (Community Kitchen) setup by railwaymen to help our railway members and their families who are findin\xe2\x80\xa6 https://t.co/fYucT4WAeb',b'Srdcmdanapur',b'Danapur'
2021-04-28 14:06:35,b'Girl Scout cookies delivered by drone? A Virginia troop teamed up with Google Wing amid COVID - USA TODAY\xe2\x80\xa6 https://t.co/uOEmsbvadN',b'CrosslinkerAi',"b'Sunnyvale, CA'"
2021-04-28 13:46:23,b'@PATIDAR_JIII @CovRelief @DrMohanYadav51 @mlaujjain Oxygen cylinders available in #Indore Free Of Cost\nAll you need\xe2\x80\xa6 https://t.co/vjCT3qXdYz',b'Pradyuman04',b''
2021-04-28 13:34:08,"b""Help: would someone know if there's a veg home cooked food delivery service/individual taking in requests near Kamm\xe2\x80\xa6 https://t.co/TWKuWKXqOv""",b'codenameashtray',"b'Bangalore, India'"
2021-04-28 13:30:00,"b'#IskconDwarka delivering wholesome nutritious food to COVID patients. Delivery area includes West Delhi, North West\xe2\x80\xa6 https://t.co/EDRgmPDSOw'",b'ISKCON_Dwarka',"b'Dwarka, New Delhi'"
2021-04-28 13:06:07,b'Girl Scout cookies delivered by drone? A Virginia troop teamed up with Google Wing amid COVID - USA TODAY\xe2\x80\xa6 https://t.co/hPQBmt3oBt',b'Egutz_',"b'Guadalajara, Jalisco'"
2021-04-28 12:59:31,"b'@Juhi91936363 Home made food \nPRATIKSHA PANDEY\n9601467865\nASHUTOSH PATHAK\n8588827626\n\nSECTOR 84, NEW GURGAON\n\nDELIV\xe2\x80\xa6 https://t.co/YgNoUarv6c'",b'nick_soninikhil',"b'Satna, Madhya Pradesh, India'"
2021-04-28 12:58:35,b'@hamzashafqaat Check this app that was popular in the UAE during Covid @InstaShopUAE \n\nEven food delivery apps star\xe2\x80\xa6 https://t.co/9yllqfkh4m',b'FNKhan',b''
2021-04-28 12:01:34,b'1.https://t.co/zPt1KDsQWX  (for West Bengal Residents)\n\n2.https://t.co/UgEZr044kd (for Pan-Indian COVID teleconsult\xe2\x80\xa6 https://t.co/8qmSft8gw8',b'NotApoliticalin',b''
2021-04-28 11:52:13,b'@ignoreandfly7 Yeah. I am fine. Hooghly te Covid patient der jonno serokom kono Food delivery centre er kono inform\xe2\x80\xa6 https://t.co/LhETLjSTbm',b'official_ipsita',b'Sushant ke dil main'
2021-04-28 11:48:53,b'Door to door delivery of food packets to the home isolated family members of #COVID positive persons at subdivision\xe2\x80\xa6 https://t.co/LLLjDgg2V6',b'PunjabGovtIndia',"b'Chandigarh, Punjab, India'"
2021-04-28 11:17:05,b'@absolutesatya We can help in :\n\nBeds available \nPlasma donors \nInjection procurement \nOxygen suppliers\nICU beds av\xe2\x80\xa6 https://t.co/XMP3LjsiDK',b'shtlpnchl22',"b'London, England'"
2021-04-28 11:13:57,b'#Noida\nFree food delivery for Covid Patients (SENIOR CITIZENS) in NOIDA.\n\nPh. 88004 90770\nLunch and Dinner availabl\xe2\x80\xa6 https://t.co/XLpzUkZ450',b'Cric_diary_',"b'Honolulu, HI'"
2021-04-28 10:49:56,b'#Noida\nFree food delivery for Covid Patients (SENIOR CITIZENS) in NOIDA.\n\nPh. 88004 90770\nLunch and Dinner availabl\xe2\x80\xa6 https://t.co/EtQGpWldQ6',b'divendrasingh',"b'Lucknow, India'"
2021-04-28 10:48:35,b'Covid care for Trichy in partnership with @kalanjiyamindia \nFirst day of two services \n1. Door to door food deliver\xe2\x80\xa6 https://t.co/5Gbc7zbzBe',b'trichyit',b'Trichy'
2021-04-28 10:43:19,"b'Home made food \nPRATIKSHA PANDEY\n9601467865\nASHUTOSH PATHAK\n8588827626\n\nSECTOR 84, NEW GURGAON\n\nDELIVERY FREE FOOD\xe2\x80\xa6 https://t.co/oyz13AFpya'",b'Mirmawiya0',b'Kashmir'
2021-04-28 10:33:45,"b'Here goes additional options for home delivery of cooked food for COVID patients of Khardah , Rahara. https://t.co/bIQLACbued'",b'QEBNA',"b'Kolkata, India'"
2021-04-28 10:31:41,"b""Food delivery startup\xc2\xa0Zomato\nbacked by China's\xc2\xa0Ant Group\nhas filed for an initial public offering of up to Rs 8,250\xe2\x80\xa6 https://t.co/CqJhmZDdxK""",b'TheStartupClub3',b''
2021-04-28 10:27:38,"b'Anyone for an all-day breakfast?\n\nWe are open from 9am-5pm, Wednesday-Sunday for takeaway food only.\n\nCall 01283 50\xe2\x80\xa6 https://t.co/YdY9ccl2zW'",b'Langanstearooms',b'Burton-on-Trent'
2021-04-28 10:20:58,b'Oxygen cylinders available in Indore Free Of Cost\nAll you need to do is just get it refilled before returning us ba\xe2\x80\xa6 https://t.co/8n107BCcwm',b'Hindu_putr',"b'Jehanabad, India'"
2021-04-28 10:05:03,b'From COVID impact to rising competition: Key risks listed by Zomato in its DRHP\nhttps://t.co/2OzlB0YmXk',b'chandrarsrikant',"b'Bengaluru, India'"
2021-04-28 09:53:17,"b'@ngpnmc @NagpurPolice  @CMOMaharashtra \nSir I appreciate the steps taken by NMC in Nagpur to restrict Covid, but on\xe2\x80\xa6 https://t.co/Xg7TMizRtn'",b'PRAVINCHIKANKA3',b''
2021-04-28 09:30:10,b'WE serve you healthy vegetarian home-cooked food at your door step any time..\nWe follow all Covid protocol from pre\xe2\x80\xa6 https://t.co/YmO9aIfEP7',b'NagendraVasist4',b''
2021-04-28 09:29:49,b'@SankethYS I think @DunzoIt is doing food delivery for needy in covid situation. Maybe they can help.',b'ManishKBol',"b'Bengaluru South, India'"
2021-04-28 09:29:43,b'#KolkataCovid Free food delivery for Covid patients https://t.co/zMGlZHu3UT',b'SuparnaSharma',"b'New Delhi, India'"
2021-04-28 09:26:41,"b'#food\n#Delhi\nFor Free meals and food delivery services for covid patients in Dwarka. Please contact, Abhishek  9355\xe2\x80\xa6 https://t.co/Vs74Dr4vCb'",b'VelentinaBrahma',"b'New Delhi, India'"
2021-04-28 09:15:55,"b""@Haurmeya I've been craving Korean food for like a year but because of Covid most restaurant are either closed or too far for delivery""",b'bahlivern',b'France'
2021-04-28 08:29:36,b'Here goes another option for home delivery of cooked food for COVID patients located in South Kolkata.\nVeg - 40 INR\xe2\x80\xa6 https://t.co/1kZ3AOsZgH',b'QEBNA',"b'Kolkata, India'"
2021-04-28 08:28:31,"b'Food delivery for the Covid affected. New Alipore, Chetla, Tollygunge, Kalighat, Haridevpur, Behala. #Calcutta\xe2\x80\xa6 https://t.co/0RQkRzNnYO'",b'ngtweets1969',b'Gurbet in the Land of Red Soil'
2021-04-28 08:24:47,b'Any leads for food delivery for COVID positive patients in Indore?\n\n#CoWin #COVID19 #food #CoronavirusIndia',b'Jyotsna68981242',b''
2021-04-28 08:19:02,"b'Any food delivery options for covid patients around Hooghly, West Bengal ?'",b'official_ipsita',b'Sushant ke dil main'
2021-04-28 08:14:01,"b'Any leads for home made food delivery in Kandivali West, Mumbai? Need food for 3 COVID patients currently quarantining at home'",b'jash_parekh3',b'\xe2\x9c\x94 Verified Account Mumbai'
2021-04-28 08:01:02,"b'Zomato Files for Rs. 8,250-Crore IPO as Food Delivery Surges in Pandemic https://t.co/HwARjDCjTv'",b'JoseWorksTech',"b'Eastern Shores, Florida, USA'"
2021-04-28 07:58:52,"b'Here goes another option for home delivery of cooked food for COVID patients located in Behala , Kolkata.\xe2\x80\xa6 https://t.co/uvRTEBFtUW'",b'QEBNA',"b'Kolkata, India'"
2021-04-28 07:37:19,b'Zomato IPO | From COVID impact to rising competition: Key risks listed by the food delivery platform in its\xc2\xa0DRHP https://t.co/R7Rvnuxqtg',b'shaitaanshanaya',"b'\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x88, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4'"
2021-04-28 07:30:04,"b'One restaurant that has adapted to the new normal, and is offering online food delivery and take away service, is\xe2\x80\xa6 https://t.co/IdOywMPUdO'",b'CapitalFMKenya',"b'Nairobi, Kenya'"
2021-04-28 07:00:10,b'Zomato IPO | From COVID impact to rising competition: Key risks listed by the food delivery platform in its DRHP https://t.co/gVdAsqMsfZ',b'CrweWorld',"b'Las Vegas, NV'"
2021-04-28 06:54:26,b'Delivering hygienic food at zero cost for those home quarantined in these tragic times to ease your worries. Hopefu\xe2\x80\xa6 https://t.co/YPP6sbboCJ',b'AanalKotak',b'Vadodara'
2021-04-28 06:47:59,"b'#ZomatoIPO: In its DRHP, @Zomato stated a number of risk factors that may cause actual results to differ materially\xe2\x80\xa6 https://t.co/6ne55TmwKc'",b'moneycontrolcom',b'Mumbai'
2021-04-28 06:44:18,"b'Zomato has filed for an IPO of up to Rs. 8,250 crores as consumers turn to ordering food online during the pandemic\xe2\x80\xa6 https://t.co/N8lBmJtZC1'",b'Gadgets360',"b""India's most popular tech site"""
2021-04-28 06:32:39,b'@GucciGi05937142 @medicobazar Any pointers for food delivery for Covid +ve people in vasant gunj?',b'madhuk9',b''
2021-04-28 06:31:29,"b'Any food delivery options for covid patients around Girish Park, Kolkata?'",b'VikramChatterje',b''
2021-04-28 06:15:18,"b'#Zomato has filed for an initial public offering of up to Rs 8,250 crore ($1.11 billion), as consumers increasingly\xe2\x80\xa6 https://t.co/5ICfuRjSfs'",b'DeccanHerald',b'India'
2021-04-28 05:22:25,b'@RanaMishka @HcHarshit @SanjayShuklaINC @SonuSood Oxygen cylinders available in #Indore Free Of Cost\nAll you need t\xe2\x80\xa6 https://t.co/QSY8KG851R',b'Pradyuman04',b''
2021-04-28 05:21:14,b'@jeetenvyas @collectorindore @ChouhanShivraj @AmitShahOffice @DrKumarVishwas @drharshvardhan @OfficeOfDKV Oxygen cy\xe2\x80\xa6 https://t.co/5yq6iHziqT',b'Pradyuman04',b''
